ID	X	Y	Zones_multispati	Zones_CPAclasico
27624	441851.30203182	6574907.96293256	III	III
27625	444351.30203182	6574907.96293256	III	III
27626	446851.30203182	6574907.96293256	III	III
27627	449351.30203182	6574907.96293256	III	III
27628	451851.30203182	6574907.96293256	III	III
27629	454351.30203182	6574907.96293256	III	III
27630	456851.30203182	6574907.96293256	III	III
27631	459351.30203182	6574907.96293256	III	III
27632	461851.30203182	6574907.96293256	III	III
27633	464351.30203182	6574907.96293256	III	III
27634	466851.30203182	6574907.96293256	III	III
27635	469351.30203182	6574907.96293256	III	III
27636	471851.30203182	6574907.96293256	III	III
27637	474351.30203182	6574907.96293256	III	III
27638	476851.30203182	6574907.96293256	III	III
27639	479351.30203182	6574907.96293256	III	III
27640	481851.30203182	6574907.96293256	III	III
27641	484351.30203182	6574907.96293256	III	III
27642	486851.30203182	6574907.96293256	III	III
27643	489351.30203182	6574907.96293256	III	III
27644	491851.30203182	6574907.96293256	III	III
27645	494351.30203182	6574907.96293256	III	III
27646	496851.30203182	6574907.96293256	III	III
27647	499351.30203182	6574907.96293256	III	III
27648	501851.30203182	6574907.96293256	III	III
27649	504351.30203182	6574907.96293256	III	III
27650	506851.30203182	6574907.96293256	III	III
27651	509351.30203182	6574907.96293256	III	III
27652	511851.30203182	6574907.96293256	III	III
27653	514351.30203182	6574907.96293256	III	III
27654	516851.30203182	6574907.96293256	III	III
27655	519351.30203182	6574907.96293256	III	III
27656	521851.30203182	6574907.96293256	III	III
27657	524351.30203182	6574907.96293256	III	III
27658	526851.30203182	6574907.96293256	III	III
27659	529351.30203182	6574907.96293256	III	III
27660	531851.30203182	6574907.96293256	III	III
27661	534351.30203182	6574907.96293256	III	III
27662	536851.30203182	6574907.96293256	III	III
27663	539351.30203182	6574907.96293256	III	III
27664	541851.30203182	6574907.96293256	III	III
27665	544351.30203182	6574907.96293256	III	III
27666	546851.30203182	6574907.96293256	III	III
27667	549351.30203182	6574907.96293256	III	III
27668	551851.30203182	6574907.96293256	III	III
27669	554351.30203182	6574907.96293256	III	III
27670	556851.30203182	6574907.96293256	III	III
27671	559351.30203182	6574907.96293256	III	III
27672	561851.30203182	6574907.96293256	III	III
27673	564351.30203182	6574907.96293256	III	III
27674	566851.30203182	6574907.96293256	III	III
27675	569351.30203182	6574907.96293256	III	III
27676	571851.30203182	6574907.96293256	III	III
27677	574351.30203182	6574907.96293256	III	III
27678	576851.30203182	6574907.96293256	III	III
27679	579351.30203182	6574907.96293256	III	III
27680	581851.30203182	6574907.96293256	III	III
27681	584351.30203182	6574907.96293256	III	III
27682	586851.30203182	6574907.96293256	III	III
27683	589351.30203182	6574907.96293256	III	III
27684	591851.30203182	6574907.96293256	III	III
27685	594351.30203182	6574907.96293256	III	III
27686	596851.30203182	6574907.96293256	III	III
27687	599351.30203182	6574907.96293256	III	III
27688	601851.30203182	6574907.96293256	III	III
27697	241851.30203182	6577407.96293256	I	I
27698	244351.30203182	6577407.96293256	I	I
27699	246851.30203182	6577407.96293256	I	I
27700	249351.30203182	6577407.96293256	I	I
27701	251851.30203182	6577407.96293256	I	I
27702	254351.30203182	6577407.96293256	I	I
27703	256851.30203182	6577407.96293256	I	I
27704	259351.30203182	6577407.96293256	I	I
27705	261851.30203182	6577407.96293256	I	I
27706	264351.30203182	6577407.96293256	I	I
27707	266851.30203182	6577407.96293256	I	I
27708	269351.30203182	6577407.96293256	I	I
27709	271851.30203182	6577407.96293256	I	I
27710	274351.30203182	6577407.96293256	I	II
27711	276851.30203182	6577407.96293256	II	II
27712	279351.30203182	6577407.96293256	II	I
27713	281851.30203182	6577407.96293256	I	I
27714	284351.30203182	6577407.96293256	I	I
27715	286851.30203182	6577407.96293256	I	I
27716	289351.30203182	6577407.96293256	I	I
27717	291851.30203182	6577407.96293256	I	I
27718	294351.30203182	6577407.96293256	I	I
27719	296851.30203182	6577407.96293256	I	I
27720	299351.30203182	6577407.96293256	I	I
27721	301851.30203182	6577407.96293256	I	I
27722	304351.30203182	6577407.96293256	I	I
27723	306851.30203182	6577407.96293256	I	I
27724	309351.30203182	6577407.96293256	I	I
27725	311851.30203182	6577407.96293256	II	I
27726	314351.30203182	6577407.96293256	II	I
27727	316851.30203182	6577407.96293256	II	II
27728	319351.30203182	6577407.96293256	II	II
27729	321851.30203182	6577407.96293256	II	II
27730	324351.30203182	6577407.96293256	II	II
27731	326851.30203182	6577407.96293256	II	II
27732	329351.30203182	6577407.96293256	II	II
27733	331851.30203182	6577407.96293256	II	II
27734	334351.30203182	6577407.96293256	II	II
27735	336851.30203182	6577407.96293256	II	II
27736	339351.30203182	6577407.96293256	II	II
27737	341851.30203182	6577407.96293256	II	II
27738	344351.30203182	6577407.96293256	II	II
27739	346851.30203182	6577407.96293256	II	II
27740	349351.30203182	6577407.96293256	II	II
27741	351851.30203182	6577407.96293256	II	II
27742	354351.30203182	6577407.96293256	II	II
27743	356851.30203182	6577407.96293256	II	II
27744	359351.30203182	6577407.96293256	II	II
27745	361851.30203182	6577407.96293256	II	II
27746	364351.30203182	6577407.96293256	II	II
27747	366851.30203182	6577407.96293256	II	II
27748	369351.30203182	6577407.96293256	II	II
27749	371851.30203182	6577407.96293256	II	II
27750	374351.30203182	6577407.96293256	II	II
27751	376851.30203182	6577407.96293256	II	II
27752	379351.30203182	6577407.96293256	II	II
27753	381851.30203182	6577407.96293256	II	II
27754	384351.30203182	6577407.96293256	II	II
27755	386851.30203182	6577407.96293256	II	IV
27756	389351.30203182	6577407.96293256	II	III
27757	391851.30203182	6577407.96293256	II	II
27758	394351.30203182	6577407.96293256	II	III
27759	396851.30203182	6577407.96293256	II	III
27760	399351.30203182	6577407.96293256	II	III
27761	401851.30203182	6577407.96293256	II	III
27762	404351.30203182	6577407.96293256	II	III
27763	406851.30203182	6577407.96293256	III	III
27764	409351.30203182	6577407.96293256	III	III
27765	411851.30203182	6577407.96293256	III	III
27766	414351.30203182	6577407.96293256	III	III
27767	416851.30203182	6577407.96293256	III	III
27768	419351.30203182	6577407.96293256	III	III
27769	421851.30203182	6577407.96293256	III	III
27770	424351.30203182	6577407.96293256	III	III
27771	426851.30203182	6577407.96293256	III	III
27772	429351.30203182	6577407.96293256	III	III
27773	431851.30203182	6577407.96293256	III	III
27774	434351.30203182	6577407.96293256	III	III
27775	436851.30203182	6577407.96293256	III	III
27776	439351.30203182	6577407.96293256	III	III
27777	441851.30203182	6577407.96293256	III	III
27778	444351.30203182	6577407.96293256	III	III
27779	446851.30203182	6577407.96293256	III	III
27780	449351.30203182	6577407.96293256	III	III
27781	451851.30203182	6577407.96293256	III	III
27782	454351.30203182	6577407.96293256	III	III
27783	456851.30203182	6577407.96293256	III	III
27784	459351.30203182	6577407.96293256	III	III
27785	461851.30203182	6577407.96293256	III	III
27786	464351.30203182	6577407.96293256	III	III
27787	466851.30203182	6577407.96293256	III	III
27788	469351.30203182	6577407.96293256	III	III
27789	471851.30203182	6577407.96293256	III	III
27790	474351.30203182	6577407.96293256	III	III
27791	476851.30203182	6577407.96293256	III	III
27792	479351.30203182	6577407.96293256	III	III
27793	481851.30203182	6577407.96293256	III	III
27794	484351.30203182	6577407.96293256	III	III
27795	486851.30203182	6577407.96293256	III	III
27796	489351.30203182	6577407.96293256	III	III
27797	491851.30203182	6577407.96293256	III	III
27798	494351.30203182	6577407.96293256	III	III
27799	496851.30203182	6577407.96293256	III	III
27800	499351.30203182	6577407.96293256	III	III
27801	501851.30203182	6577407.96293256	III	III
27802	504351.30203182	6577407.96293256	III	III
27803	506851.30203182	6577407.96293256	III	III
27804	509351.30203182	6577407.96293256	III	III
27805	511851.30203182	6577407.96293256	III	III
27806	514351.30203182	6577407.96293256	III	III
27807	516851.30203182	6577407.96293256	III	III
27808	519351.30203182	6577407.96293256	III	III
27809	521851.30203182	6577407.96293256	III	III
27810	524351.30203182	6577407.96293256	III	III
27811	526851.30203182	6577407.96293256	III	III
27812	529351.30203182	6577407.96293256	III	III
27813	531851.30203182	6577407.96293256	III	III
27814	534351.30203182	6577407.96293256	III	III
27815	536851.30203182	6577407.96293256	III	III
27816	539351.30203182	6577407.96293256	III	III
27817	541851.30203182	6577407.96293256	III	III
27818	544351.30203182	6577407.96293256	III	III
27819	546851.30203182	6577407.96293256	III	III
27820	549351.30203182	6577407.96293256	III	III
27821	551851.30203182	6577407.96293256	III	III
27822	554351.30203182	6577407.96293256	III	III
27823	556851.30203182	6577407.96293256	III	III
27824	559351.30203182	6577407.96293256	III	III
27825	561851.30203182	6577407.96293256	III	III
27826	564351.30203182	6577407.96293256	III	III
27827	566851.30203182	6577407.96293256	III	III
27828	569351.30203182	6577407.96293256	III	III
27829	571851.30203182	6577407.96293256	III	III
27830	574351.30203182	6577407.96293256	III	III
27831	576851.30203182	6577407.96293256	III	III
27832	579351.30203182	6577407.96293256	III	III
27833	581851.30203182	6577407.96293256	III	III
27834	584351.30203182	6577407.96293256	III	III
27835	586851.30203182	6577407.96293256	III	III
27836	589351.30203182	6577407.96293256	III	III
27837	591851.30203182	6577407.96293256	III	III
27838	594351.30203182	6577407.96293256	III	III
27839	596851.30203182	6577407.96293256	III	III
27840	599351.30203182	6577407.96293256	III	III
27841	601851.30203182	6577407.96293256	III	III
27842	604351.30203182	6577407.96293256	III	III
27851	244351.30203182	6579907.96293256	I	I
27852	246851.30203182	6579907.96293256	I	I
27853	249351.30203182	6579907.96293256	I	I
27854	251851.30203182	6579907.96293256	I	I
27855	254351.30203182	6579907.96293256	I	I
27856	256851.30203182	6579907.96293256	I	I
27857	259351.30203182	6579907.96293256	I	I
27858	261851.30203182	6579907.96293256	I	I
27859	264351.30203182	6579907.96293256	I	I
27860	266851.30203182	6579907.96293256	I	I
27861	269351.30203182	6579907.96293256	I	I
27862	271851.30203182	6579907.96293256	I	II
27863	274351.30203182	6579907.96293256	I	I
27864	276851.30203182	6579907.96293256	I	I
27865	279351.30203182	6579907.96293256	I	I
27866	281851.30203182	6579907.96293256	I	I
27867	284351.30203182	6579907.96293256	I	II
27868	286851.30203182	6579907.96293256	I	I
27869	289351.30203182	6579907.96293256	I	I
27870	291851.30203182	6579907.96293256	I	II
27871	294351.30203182	6579907.96293256	I	II
27872	296851.30203182	6579907.96293256	I	I
27873	299351.30203182	6579907.96293256	I	I
27874	301851.30203182	6579907.96293256	I	I
27875	304351.30203182	6579907.96293256	I	I
27876	306851.30203182	6579907.96293256	I	I
27877	309351.30203182	6579907.96293256	I	I
27878	311851.30203182	6579907.96293256	I	I
27879	314351.30203182	6579907.96293256	II	I
27880	316851.30203182	6579907.96293256	II	.
27881	319351.30203182	6579907.96293256	II	II
27882	321851.30203182	6579907.96293256	II	II
27883	324351.30203182	6579907.96293256	II	II
27884	326851.30203182	6579907.96293256	II	II
27885	329351.30203182	6579907.96293256	II	II
27886	331851.30203182	6579907.96293256	II	II
27887	334351.30203182	6579907.96293256	II	II
27888	336851.30203182	6579907.96293256	II	II
27889	339351.30203182	6579907.96293256	II	II
27890	341851.30203182	6579907.96293256	II	II
27891	344351.30203182	6579907.96293256	II	II
27892	346851.30203182	6579907.96293256	II	.
27893	349351.30203182	6579907.96293256	II	II
27894	351851.30203182	6579907.96293256	II	II
27895	354351.30203182	6579907.96293256	II	II
27896	356851.30203182	6579907.96293256	II	II
27897	359351.30203182	6579907.96293256	II	.
27898	361851.30203182	6579907.96293256	II	.
27899	364351.30203182	6579907.96293256	II	II
27900	366851.30203182	6579907.96293256	II	.
27901	369351.30203182	6579907.96293256	II	II
27902	371851.30203182	6579907.96293256	II	II
27903	374351.30203182	6579907.96293256	II	II
27904	376851.30203182	6579907.96293256	II	II
27905	379351.30203182	6579907.96293256	II	II
27906	381851.30203182	6579907.96293256	II	II
27907	384351.30203182	6579907.96293256	II	II
27908	386851.30203182	6579907.96293256	II	IV
27909	389351.30203182	6579907.96293256	II	II
27910	391851.30203182	6579907.96293256	II	II
27911	394351.30203182	6579907.96293256	II	III
27912	396851.30203182	6579907.96293256	II	III
27913	399351.30203182	6579907.96293256	II	III
27914	401851.30203182	6579907.96293256	II	III
27915	404351.30203182	6579907.96293256	II	III
27916	406851.30203182	6579907.96293256	III	III
27917	409351.30203182	6579907.96293256	III	III
27918	411851.30203182	6579907.96293256	III	III
27919	414351.30203182	6579907.96293256	III	III
27920	416851.30203182	6579907.96293256	III	III
27921	419351.30203182	6579907.96293256	III	III
27922	421851.30203182	6579907.96293256	III	III
27923	424351.30203182	6579907.96293256	III	III
27924	426851.30203182	6579907.96293256	III	III
27925	429351.30203182	6579907.96293256	III	III
27926	431851.30203182	6579907.96293256	III	III
27927	434351.30203182	6579907.96293256	III	III
27928	436851.30203182	6579907.96293256	III	III
27929	439351.30203182	6579907.96293256	III	III
27930	441851.30203182	6579907.96293256	III	III
27931	444351.30203182	6579907.96293256	III	III
27932	446851.30203182	6579907.96293256	III	III
27933	449351.30203182	6579907.96293256	III	III
27934	451851.30203182	6579907.96293256	III	III
27935	454351.30203182	6579907.96293256	III	III
27936	456851.30203182	6579907.96293256	III	III
27937	459351.30203182	6579907.96293256	III	III
27938	461851.30203182	6579907.96293256	III	III
27939	464351.30203182	6579907.96293256	III	III
27940	466851.30203182	6579907.96293256	III	III
27941	469351.30203182	6579907.96293256	III	III
27942	471851.30203182	6579907.96293256	III	III
27943	474351.30203182	6579907.96293256	III	III
27944	476851.30203182	6579907.96293256	III	III
27945	479351.30203182	6579907.96293256	III	III
27946	481851.30203182	6579907.96293256	III	III
27947	484351.30203182	6579907.96293256	III	III
27948	486851.30203182	6579907.96293256	III	III
27949	489351.30203182	6579907.96293256	III	III
27950	491851.30203182	6579907.96293256	III	III
27951	494351.30203182	6579907.96293256	III	III
27952	496851.30203182	6579907.96293256	III	III
27953	499351.30203182	6579907.96293256	III	III
27954	501851.30203182	6579907.96293256	III	III
27955	504351.30203182	6579907.96293256	III	III
27956	506851.30203182	6579907.96293256	III	III
27957	509351.30203182	6579907.96293256	III	III
27958	511851.30203182	6579907.96293256	III	III
27959	514351.30203182	6579907.96293256	III	III
27960	516851.30203182	6579907.96293256	III	III
27961	519351.30203182	6579907.96293256	III	III
27962	521851.30203182	6579907.96293256	III	III
27963	524351.30203182	6579907.96293256	III	III
27964	526851.30203182	6579907.96293256	III	III
27965	529351.30203182	6579907.96293256	III	III
27966	531851.30203182	6579907.96293256	III	III
